PLC_Tag,Address,RegisterType,DataType,FunctionCode,AccessType,Description,Unit,SignalType,DCS_Tag,DCS_Functions
1110-PM-132A_STA.MCU,440,1,BOOL,2,Read,MCU.1110-PM-132A - Oil pump motor 1_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
1110-PM-132A_EM_STOP.MCU,441,1,BOOL,2,Read,MCU.1110-PM-132A - Oil pump motor 1_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
1110-PM-132A_SWITCH_ON.MCU,442,1,BOOL,2,Read,MCU.1110-PM-132A - Oil pump motor 1_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
1110-PM-132A_MCCB POSITION.MCU,443,1,BOOL,2,Read,MCU.1110-PM-132A - Oil pump motor 1_MCCB Working Position 1:Working Position 0:Test Position,"",Permanent,"",""
1110-PM-132A_REDAY.MCU,444,1,BOOL,2,Read,MCU.1110-PM-132A - Oil pump motor 1_Motor Ready 1:Ready 0:Not Ready,"",Permanent,"",""
1110-PM-132B_TX.MCU,445,1,BOOL,2,Read,MCU.1110-PM-132B - Oil pump motor 2_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
1110-PM-132B_PERMIT.MCU,446,1,BOOL,2,Read,MCU.1110-PM-132B - Oil pump motor 2_Permitted State 1:Permit 0:No Permit,"",Permanent,"",""
1110-PM-132B_FAULT.MCU,447,1,BOOL,2,Read,MCU.1110-PM-132B - Oil pump motor 2_General Fault 1:Fault 0:Normal,"",Permanent,"",""
1110-PM-132B_STA.MCU,448,1,BOOL,2,Read,MCU.1110-PM-132B - Oil pump motor 2_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
1110-PM-132B_EM_STOP.MCU,449,1,BOOL,2,Read,MCU.1110-PM-132B - Oil pump motor 2_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
1110-PM-132B_SWITCH_ON.MCU,450,1,BOOL,2,Read,MCU.1110-PM-132B - Oil pump motor 2_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
1110-PM-132B_MCCB POSITION.MCU,451,1,BOOL,2,Read,MCU.1110-PM-132B - Oil pump motor 2_MCCB Working Position 1:Working Position 0:Test Position,"",Permanent,"",""
1110-PM-132B_REDAY.MCU,452,1,BOOL,2,Read,MCU.1110-PM-132B - Oil pump motor 2_Motor Ready 1:Ready 0:Not Ready,"",Permanent,"",""
1110-KM-101B.EH02_TX.MCU,453,1,BOOL,2,Read,MCU.1110-KM-101B.EH02 - Electric heater for crankcase_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
1110-KM-101B.EH02_PERMIT.MCU,454,1,BOOL,2,Read,MCU.1110-KM-101B.EH02 - Electric heater for crankcase_Permitted State 1:Permit 0:No Permit,"",Permanent,"",""
1110-KM-101B.EH02_FAULT.MCU,455,1,BOOL,2,Read,MCU.1110-KM-101B.EH02 - Electric heater for crankcase_General Fault 1:Fault 0:Normal,"",Permanent,"",""
1110-KM-101B.EH02_STA.MCU,456,1,BOOL,2,Read,MCU.1110-KM-101B.EH02 - Electric heater for crankcase_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
1110-KM-101B.EH02_EM_STOP.MCU,457,1,BOOL,2,Read,MCU.1110-KM-101B.EH02 - Electric heater for crankcase_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
1110-KM-101B.EH02_SWITCH_ON.MCU,458,1,BOOL,2,Read,MCU.1110-KM-101B.EH02 - Electric heater for crankcase_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
1110-KM-101B.EH02_MCCB POSITION.MCU,459,1,BOOL,2,Read,MCU.1110-KM-101B.EH02 - Electric heater for crankcase_MCCB Working Position 1:Working Position 0:Test Position,"",Permanent,"",""
1110-KM-101B.EH02_REDAY.MCU,460,1,BOOL,2,Read,MCU.1110-KM-101B.EH02 - Electric heater for crankcase_Motor Ready 1:Ready 0:Not Ready,"",Permanent,"",""
2202-NK-SG-102-B.08OC_8_TX.MCU,461,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.08OC_8 - SPARE_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2202-NK-SG-102-B.08OC_8_PERMIT.MCU,462,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.08OC_8 - SPARE_Permitted State 1:Permit 0:No Permit,"",Permanent,"",""
2202-NK-SG-102-B.08OC_8_FAULT.MCU,463,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.08OC_8 - SPARE_General Fault 1:Fault 0:Normal,"",Permanent,"",""
2202-NK-SG-102-B.08OC_8_STA.MCU,464,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.08OC_8 - SPARE_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
2202-NK-SG-102-B.08OC_8_EM_STOP.MCU,465,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.08OC_8 - SPARE_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
2202-NK-SG-102-B.08OC_8_SWITCH_ON.MCU,466,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.08OC_8 - SPARE_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
2202-NK-SG-102-B.08OC_8_MCCB POSITION.MCU,467,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.08OC_8 - SPARE_MCCB Working Position 1:Working Position 0:Test Position,"",Permanent,"",""
2202-NK-SG-102-B.08OC_8_REDAY.MCU,468,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.08OC_8 - SPARE_Motor Ready 1:Ready 0:Not Ready,"",Permanent,"",""
1110-PM-133B_TX.MCU,469,1,BOOL,2,Read,MCU.1110-PM-133B - Water pump motor 2_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
1110-PM-133B_PERMIT.MCU,470,1,BOOL,2,Read,MCU.1110-PM-133B - Water pump motor 2_Permitted State 1:Permit 0:No Permit,"",Permanent,"",""
1110-PM-133B_FAULT.MCU,471,1,BOOL,2,Read,MCU.1110-PM-133B - Water pump motor 2_General Fault 1:Fault 0:Normal,"",Permanent,"",""
1110-PM-133B_STA.MCU,472,1,BOOL,2,Read,MCU.1110-PM-133B - Water pump motor 2_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
1110-PM-133B_EM_STOP.MCU,473,1,BOOL,2,Read,MCU.1110-PM-133B - Water pump motor 2_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
1110-PM-133B_SWITCH_ON.MCU,474,1,BOOL,2,Read,MCU.1110-PM-133B - Water pump motor 2_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
1110-PM-133B_MCCB POSITION.MCU,475,1,BOOL,2,Read,MCU.1110-PM-133B - Water pump motor 2_MCCB Working Position 1:Working Position 0:Test Position,"",Permanent,"",""
1110-PM-133B_REDAY.MCU,476,1,BOOL,2,Read,MCU.1110-PM-133B - Water pump motor 2_Motor Ready 1:Ready 0:Not Ready,"",Permanent,"",""
1130-KM-301B_TX.MCU,477,1,BOOL,2,Read,MCU.1130-KM-301B - Barring motor_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
1130-KM-301B_PERMIT.MCU,478,1,BOOL,2,Read,MCU.1130-KM-301B - Barring motor_Permitted State 1:Permit 0:No Permit,"",Permanent,"",""
1130-KM-301B_FAULT.MCU,479,1,BOOL,2,Read,MCU.1130-KM-301B - Barring motor_General Fault 1:Fault 0:Normal,"",Permanent,"",""
1130-KM-301B_STA.MCU,480,1,BOOL,2,Read,MCU.1130-KM-301B - Barring motor_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
1130-KM-301B_EM_STOP.MCU,481,1,BOOL,2,Read,MCU.1130-KM-301B - Barring motor_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
1130-KM-301B_SWITCH_ON.MCU,482,1,BOOL,2,Read,MCU.1130-KM-301B - Barring motor_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
1130-KM-301B_MCCB POSITION.MCU,483,1,BOOL,2,Read,MCU.1130-KM-301B - Barring motor_MCCB Working Position 1:Working Position 0:Test Position,"",Permanent,"",""
1130-KM-301B_REDAY.MCU,484,1,BOOL,2,Read,MCU.1130-KM-301B - Barring motor_Motor Ready 1:Ready 0:Not Ready,"",Permanent,"",""
1130-PM-332A_TX.MCU,485,1,BOOL,2,Read,MCU.1130-PM-332A - Main oil pump motor_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
1130-PM-332A_PERMIT.MCU,486,1,BOOL,2,Read,MCU.1130-PM-332A - Main oil pump motor_Permitted State 1:Permit 0:No Permit,"",Permanent,"",""
1130-PM-332A_FAULT.MCU,487,1,BOOL,2,Read,MCU.1130-PM-332A - Main oil pump motor_General Fault 1:Fault 0:Normal,"",Permanent,"",""
1130-PM-332A_STA.MCU,488,1,BOOL,2,Read,MCU.1130-PM-332A - Main oil pump motor_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
1130-PM-332A_EM_STOP.MCU,489,1,BOOL,2,Read,MCU.1130-PM-332A - Main oil pump motor_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
1130-PM-332A_SWITCH_ON.MCU,490,1,BOOL,2,Read,MCU.1130-PM-332A - Main oil pump motor_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
1130-PM-332A_MCCB POSITION.MCU,491,1,BOOL,2,Read,MCU.1130-PM-332A - Main oil pump motor_MCCB Working Position 1:Working Position 0:Test Position,"",Permanent,"",""
1130-PM-332A_REDAY.MCU,492,1,BOOL,2,Read,MCU.1130-PM-332A - Main oil pump motor_Motor Ready 1:Ready 0:Not Ready,"",Permanent,"",""
1130-PM-332B_TX.MCU,493,1,BOOL,2,Read,MCU.1130-PM-332B - Auxiliary oil pump motor_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
1130-PM-332B_PERMIT.MCU,494,1,BOOL,2,Read,MCU.1130-PM-332B - Auxiliary oil pump motor_Permitted State 1:Permit 0:No Permit,"",Permanent,"",""
1130-PM-332B_FAULT.MCU,495,1,BOOL,2,Read,MCU.1130-PM-332B - Auxiliary oil pump motor_General Fault 1:Fault 0:Normal,"",Permanent,"",""
1130-PM-332B_STA.MCU,496,1,BOOL,2,Read,MCU.1130-PM-332B - Auxiliary oil pump motor_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
1130-PM-332B_EM_STOP.MCU,497,1,BOOL,2,Read,MCU.1130-PM-332B - Auxiliary oil pump motor_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
1130-PM-332B_SWITCH_ON.MCU,498,1,BOOL,2,Read,MCU.1130-PM-332B - Auxiliary oil pump motor_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
1130-PM-332B_MCCB POSITION.MCU,499,1,BOOL,2,Read,MCU.1130-PM-332B - Auxiliary oil pump motor_MCCB Working Position 1:Working Position 0:Test Position,"",Permanent,"",""
1130-PM-332B_REDAY.MCU,500,1,BOOL,2,Read,MCU.1130-PM-332B - Auxiliary oil pump motor_Motor Ready 1:Ready 0:Not Ready,"",Permanent,"",""
1130-V-332B.EH_TX.MCU,501,1,BOOL,2,Read,MCU.1130-V-332B.EH - Lube oil tank heater_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
1130-V-332B.EH_PERMIT.MCU,502,1,BOOL,2,Read,MCU.1130-V-332B.EH - Lube oil tank heater_Permitted State 1:Permit 0:No Permit,"",Permanent,"",""
1130-V-332B.EH_FAULT.MCU,503,1,BOOL,2,Read,MCU.1130-V-332B.EH - Lube oil tank heater_General Fault 1:Fault 0:Normal,"",Permanent,"",""
1130-V-332B.EH_STA.MCU,504,1,BOOL,2,Read,MCU.1130-V-332B.EH - Lube oil tank heater_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
1130-V-332B.EH_EM_STOP.MCU,505,1,BOOL,2,Read,MCU.1130-V-332B.EH - Lube oil tank heater_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
1130-V-332B.EH_SWITCH_ON.MCU,506,1,BOOL,2,Read,MCU.1130-V-332B.EH - Lube oil tank heater_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
1130-V-332B.EH_MCCB POSITION.MCU,507,1,BOOL,2,Read,MCU.1130-V-332B.EH - Lube oil tank heater_MCCB Working Position 1:Working Position 0:Test Position,"",Permanent,"",""
1130-V-332B.EH_REDAY.MCU,508,1,BOOL,2,Read,MCU.1130-V-332B.EH - Lube oil tank heater_Motor Ready 1:Ready 0:Not Ready,"",Permanent,"",""
2701-PK-1501B-M_TX.MCU,509,1,BOOL,2,Read,"MCU.2701-PK-1501B-M - ""ITF Waste Gas FanAcoustic Enclosure Fan""_Communication Status 1:Communication Normal 0:Communication Interrupted","",Permanent,"",""
2701-PK-1501B-M_PERMIT.MCU,510,1,BOOL,2,Read,"MCU.2701-PK-1501B-M - ""ITF Waste Gas FanAcoustic Enclosure Fan""_Permitted State 1:Permit 0:No Permit","",Permanent,"",""
2701-PK-1501B-M_FAULT.MCU,511,1,BOOL,2,Read,"MCU.2701-PK-1501B-M - ""ITF Waste Gas FanAcoustic Enclosure Fan""_General Fault 1:Fault 0:Normal","",Permanent,"",""
2701-PK-1501B-M_STA.MCU,512,1,BOOL,2,Read,"MCU.2701-PK-1501B-M - ""ITF Waste Gas FanAcoustic Enclosure Fan""_Motor Operation 1:Running 0:Stopped","",Permanent,"",""
2701-PK-1501B-M_EM_STOP.MCU,513,1,BOOL,2,Read,"MCU.2701-PK-1501B-M - ""ITF Waste Gas FanAcoustic Enclosure Fan""_Emergency shutdown 1:Emergency shutdown 0:Normal","",Permanent,"",""
2701-PK-1501B-M_SWITCH_ON.MCU,514,1,BOOL,2,Read,"MCU.2701-PK-1501B-M - ""ITF Waste Gas FanAcoustic Enclosure Fan""_MCCB Closed 1:Closed Position 0:Open Position","",Permanent,"",""
2701-PK-1501B-M_MCCB POSITION.MCU,515,1,BOOL,2,Read,"MCU.2701-PK-1501B-M - ""ITF Waste Gas FanAcoustic Enclosure Fan""_MCCB Working Position 1:Working Position 0:Test Position","",Permanent,"",""
2701-PK-1501B-M_REDAY.MCU,516,1,BOOL,2,Read,"MCU.2701-PK-1501B-M - ""ITF Waste Gas FanAcoustic Enclosure Fan""_Motor Ready 1:Ready 0:Not Ready","",Permanent,"",""
2701-PM-1216_TX.MCU,517,1,BOOL,2,Read,MCU.2701-PM-1216 - Slop Drum Water Pump_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2701-PM-1216_PERMIT.MCU,518,1,BOOL,2,Read,MCU.2701-PM-1216 - Slop Drum Water Pump_Permitted State 1:Permit 0:No Permit,"",Permanent,"",""
2701-PM-1216_FAULT.MCU,519,1,BOOL,2,Read,MCU.2701-PM-1216 - Slop Drum Water Pump_General Fault 1:Fault 0:Normal,"",Permanent,"",""
2701-PM-1216_STA.MCU,520,1,BOOL,2,Read,MCU.2701-PM-1216 - Slop Drum Water Pump_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
2701-PM-1216_EM_STOP.MCU,521,1,BOOL,2,Read,MCU.2701-PM-1216 - Slop Drum Water Pump_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
2701-PM-1216_SWITCH_ON.MCU,522,1,BOOL,2,Read,MCU.2701-PM-1216 - Slop Drum Water Pump_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
2701-PM-1216_MCCB POSITION.MCU,523,1,BOOL,2,Read,MCU.2701-PM-1216 - Slop Drum Water Pump_MCCB Working Position 1:Working Position 0:Test Position,"",Permanent,"",""
2701-PM-1216_REDAY.MCU,524,1,BOOL,2,Read,MCU.2701-PM-1216 - Slop Drum Water Pump_Motor Ready 1:Ready 0:Not Ready,"",Permanent,"",""
2202-NK-SG-102-B.12OC_3_TX.MCU,525,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_3 - SPARE_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2202-NK-SG-102-B.12OC_3_PERMIT.MCU,526,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_3 - SPARE_Permitted State 1:Permit 0:No Permit,"",Permanent,"",""
2202-NK-SG-102-B.12OC_3_FAULT.MCU,527,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_3 - SPARE_General Fault 1:Fault 0:Normal,"",Permanent,"",""
2202-NK-SG-102-B.12OC_3_STA.MCU,528,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_3 - SPARE_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
2202-NK-SG-102-B.12OC_3_EM_STOP.MCU,529,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_3 - SPARE_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
2202-NK-SG-102-B.12OC_3_SWITCH_ON.MCU,530,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_3 - SPARE_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
2202-NK-SG-102-B.12OC_3_MCCB POSITION.MCU,531,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_3 - SPARE_MCCB Working Position 1:Working Position 0:Test Position,"",Permanent,"",""
2202-NK-SG-102-B.12OC_3_REDAY.MCU,532,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_3 - SPARE_Motor Ready 1:Ready 0:Not Ready,"",Permanent,"",""
2701-PM-1701B_TX.MCU,533,1,BOOL,2,Read,MCU.2701-PM-1701B - TBC Solution Dosing pump_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2701-PM-1701B_PERMIT.MCU,534,1,BOOL,2,Read,MCU.2701-PM-1701B - TBC Solution Dosing pump_Permitted State 1:Permit 0:No Permit,"",Permanent,"",""
2701-PM-1701B_FAULT.MCU,535,1,BOOL,2,Read,MCU.2701-PM-1701B - TBC Solution Dosing pump_General Fault 1:Fault 0:Normal,"",Permanent,"",""
2701-PM-1701B_STA.MCU,536,1,BOOL,2,Read,MCU.2701-PM-1701B - TBC Solution Dosing pump_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
2701-PM-1701B_EM_STOP.MCU,537,1,BOOL,2,Read,MCU.2701-PM-1701B - TBC Solution Dosing pump_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
2701-PM-1701B_SWITCH_ON.MCU,538,1,BOOL,2,Read,MCU.2701-PM-1701B - TBC Solution Dosing pump_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
2701-PM-1701B_MCCB POSITION.MCU,539,1,BOOL,2,Read,MCU.2701-PM-1701B - TBC Solution Dosing pump_MCCB Working Position 1:Working Position 0:Test Position,"",Permanent,"",""
2701-PM-1701B_REDAY.MCU,540,1,BOOL,2,Read,MCU.2701-PM-1701B - TBC Solution Dosing pump_Motor Ready 1:Ready 0:Not Ready,"",Permanent,"",""
2701-PM-1206B_TX.MCU,541,1,BOOL,2,Read,MCU.2701-PM-1206B - Benzene-Toluene FractionTransfer Pump_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2701-PM-1206B_PERMIT.MCU,542,1,BOOL,2,Read,MCU.2701-PM-1206B - Benzene-Toluene FractionTransfer Pump_Permitted State 1:Permit 0:No Permit,"",Permanent,"",""
2701-PM-1206B_FAULT.MCU,543,1,BOOL,2,Read,MCU.2701-PM-1206B - Benzene-Toluene FractionTransfer Pump_General Fault 1:Fault 0:Normal,"",Permanent,"",""
2701-PM-1206B_STA.MCU,544,1,BOOL,2,Read,MCU.2701-PM-1206B - Benzene-Toluene FractionTransfer Pump_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
2701-PM-1206B_EM_STOP.MCU,545,1,BOOL,2,Read,MCU.2701-PM-1206B - Benzene-Toluene FractionTransfer Pump_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
2701-PM-1206B_SWITCH_ON.MCU,546,1,BOOL,2,Read,MCU.2701-PM-1206B - Benzene-Toluene FractionTransfer Pump_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
2701-PM-1206B_MCCB POSITION.MCU,547,1,BOOL,2,Read,MCU.2701-PM-1206B - Benzene-Toluene FractionTransfer Pump_MCCB Working Position 1:Working Position 0:Test Position,"",Permanent,"",""
2701-PM-1206B_REDAY.MCU,548,1,BOOL,2,Read,MCU.2701-PM-1206B - Benzene-Toluene FractionTransfer Pump_Motor Ready 1:Ready 0:Not Ready,"",Permanent,"",""
2202-NK-SG-102-B.12OC_6_TX.MCU,549,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_6 - SPARE_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2202-NK-SG-102-B.12OC_6_PERMIT.MCU,550,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_6 - SPARE_Permitted State 1:Permit 0:No Permit,"",Permanent,"",""
2202-NK-SG-102-B.12OC_6_FAULT.MCU,551,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_6 - SPARE_General Fault 1:Fault 0:Normal,"",Permanent,"",""
2202-NK-SG-102-B.12OC_6_STA.MCU,552,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_6 - SPARE_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
2202-NK-SG-102-B.12OC_6_EM_STOP.MCU,553,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_6 - SPARE_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
2202-NK-SG-102-B.12OC_6_SWITCH_ON.MCU,554,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_6 - SPARE_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
2202-NK-SG-102-B.12OC_6_MCCB POSITION.MCU,555,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_6 - SPARE_MCCB Working Position 1:Working Position 0:Test Position,"",Permanent,"",""
2202-NK-SG-102-B.12OC_6_REDAY.MCU,556,1,BOOL,2,Read,MCU.2202-NK-SG-102-B.12OC_6 - SPARE_Motor Ready 1:Ready 0:Not Ready,"",Permanent,"",""
1130-PM-301B_TX.MCU,557,1,BOOL,2,Read,MCU.1130-PM-301B - DM Pump_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
1130-PM-301B_EM_STOP.MCU,558,1,BOOL,2,Read,MCU.1130-PM-301B - DM Pump_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
1130-PM-303B_TX.MCU,559,1,BOOL,2,Read,MCU.1130-PM-303B - Condensate Stripper Bottom Pump_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
1130-PM-303B_EM_STOP.MCU,560,1,BOOL,2,Read,MCU.1130-PM-303B - Condensate Stripper Bottom Pump_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
1612-PM-606B_TX.MCU,561,1,BOOL,2,Read,MCU.1612-PM-606B - LLP Condensate Pump_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
1612-PM-606B_EM_STOP.MCU,562,1,BOOL,2,Read,MCU.1612-PM-606B - LLP Condensate Pump_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
2701-PM-1202B_TX.MCU,563,1,BOOL,2,Read,MCU.2701-PM-1202B - Ethylbenzene transfer pump_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2701-PM-1202B_EM_STOP.MCU,564,1,BOOL,2,Read,MCU.2701-PM-1202B - Ethylbenzene transfer pump_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
2701-PM-1201B_TX.MCU,565,1,BOOL,2,Read,MCU.2701-PM-1201B - Benzene transfer pump_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2701-PM-1201B_EM_STOP.MCU,566,1,BOOL,2,Read,MCU.2701-PM-1201B - Benzene transfer pump_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
2701-PM-1205S_TX.MCU,567,1,BOOL,2,Read,MCU.2701-PM-1205S - SM Transfer Pump_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2701-PM-1205S_EM_STOP.MCU,568,1,BOOL,2,Read,MCU.2701-PM-1205S - SM Transfer Pump_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
2701-PM-1204B_TX.MCU,569,1,BOOL,2,Read,MCU.2701-PM-1204B - DM Transfer Pump_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2701-PM-1204B_EM_STOP.MCU,570,1,BOOL,2,Read,MCU.2701-PM-1204B - DM Transfer Pump_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
2701-PM-1207B_TX.MCU,571,1,BOOL,2,Read,MCU.2701-PM-1207B - Heavy Tar Loading Pump_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2701-PM-1207B_EM_STOP.MCU,572,1,BOOL,2,Read,MCU.2701-PM-1207B - Heavy Tar Loading Pump_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
2701-PM-1205A_TX.MCU,573,1,BOOL,2,Read,MCU.2701-PM-1205A - SM Transfer Pump_Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2701-PM-1205A_EM_STOP.MCU,574,1,BOOL,2,Read,MCU.2701-PM-1205A - SM Transfer Pump_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
2202-NK-SG-102-B.SS01_1_PLC_TX.PLC,575,1,BOOL,2,Read,PLC.2202-NK-SG-102-B.SS01_1 - inlet switch+SOFT STARTER_SSR PLC Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
1130-PM-301B_M1_PERMIT.PLC,576,1,BOOL,2,Read,PLC.1130-PM-301B - DM Pump_Circuit 1_Permitted State 1:Permit 0:Not Permit,"",Permanent,"",""
1130-PM-301B_Q1_READY.PLC,577,1,BOOL,2,Read,PLC.1130-PM-301B - DM Pump_Circuit 1_Q1_Ready 1:Ready 0:Not Ready,"",Permanent,"",""
1130-PM-301B_Q1_BYPS.PLC,578,1,BOOL,2,Read,PLC.1130-PM-301B - DM Pump_Circuit 1_Q1_Motor 1 Operation 1:Running 0:Stopped,"",Permanent,"",""
1130-PM-301B_Q1_F.PLC,579,1,BOOL,2,Read,PLC.1130-PM-301B - DM Pump_Circuit 1_Q1_Motor 1 Fault 1:Fault 0:Normal,"",Permanent,"",""
1130-PM-301B_QF1_ATUO.PLC,580,1,BOOL,2,Read,PLC.1130-PM-301B - DM Pump_Circuit 1_Q1_Remote_Local 1:Remote 0:Local,"",Permanent,"",""
1130-PM-301B_QF1_STA.PLC,581,1,BOOL,2,Read,PLC.1130-PM-301B - DM Pump_Circuit 1_QF1_Switch Closing 1:Closed 0:Open,"",Permanent,"",""
1130-PM-303B_M2_PERMIT.PLC,582,1,BOOL,2,Read,PLC.1130-PM-303B - Condensate Stripper Bottom Pump_Circuit 2_Permitted State 1:Permit 0:Not Permit,"",Permanent,"",""
1130-PM-303B_Q2_READY.PLC,583,1,BOOL,2,Read,PLC.1130-PM-303B - Condensate Stripper Bottom Pump_Circuit 2_Q2_Ready 1:Ready 0:Not Ready,"",Permanent,"",""
1130-PM-303B_Q2_BYPS.PLC,584,1,BOOL,2,Read,PLC.1130-PM-303B - Condensate Stripper Bottom Pump_Circuit 2_Q2_Motor 2 Operation 1:Running 0:Stopped,"",Permanent,"",""
